user_id,raw_date,num_day,num_frn,num_frn_des,num_frn_n2,num_frn_n3,num_frn_n,max_freq_n2,max_freq_n3,num_n2,num_n3,num_tag,num_tag2,num_nick,frn_ok
yachang815,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
y790930,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
xyullezx,2009-05-25,26,20,18,12,0,12,12,0,1,0,8,1,0,1
xram,2009-05-25,38,2,1,0,0,0,0,0,0,0,0,0,1,1
xoldcar,2009-05-25,34,20,17,11,0,11,11,0,1,0,2,0,0,1
xmilkcloudx,2009-05-25,38,20,18,17,3,17,17,2,1,2,11,6,3,1
xeon,2009-05-25,38,8,7,3,0,3,3,0,1,0,2,3,3,1
xellosiris,2009-05-25,37,5,5,0,0,0,0,0,0,0,3,0,0,1
wwater,2009-05-25,36,73,69,57,7,59,62,3,3,3,17,20,4,1
wthomasu,2009-05-25,37,49,35,21,0,21,11,0,2,0,17,6,2,1
wowwahaha,2009-05-25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
worlda,2009-05-25,37,20,19,4,1,4,4,1,1,1,5,7,3,1
world53030,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
woodenufo,2009-05-25,37,20,16,0,0,0,0,0,0,0,4,3,4,1
WONBIN,2009-05-25,34,11,9,3,0,3,3,0,1,0,0,0,3,1
womanizer,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
wlk304,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
wl147258,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
winne33200,2009-05-25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
wings9920,2009-05-25,37,20,17,10,0,10,10,0,1,0,7,1,2,1
wing790701,2009-05-25,23,20,19,8,0,8,5,0,2,0,3,2,3,1
windsylph,2009-05-25,35,9,7,2,0,2,2,0,1,0,1,1,1,1
windskorver,2009-05-25,37,20,20,17,0,17,17,0,1,0,9,5,1,1
winco,2009-05-25,15,18,16,4,2,5,4,1,1,2,5,6,1,1
willyben,2009-05-25,45,12,12,10,0,10,6,0,2,0,6,1,0,1
whyknow,2009-05-25,34,20,16,10,0,10,10,0,1,0,5,1,3,1
whale293,2009-05-25,32,20,20,5,2,5,3,2,2,1,7,4,6,1
wgla,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
wfuw,2009-05-25,45,20,18,3,2,4,3,1,1,2,14,7,4,1
WestGirlI,2009-05-25,37,20,18,7,0,7,5,0,2,0,8,7,8,1
wenhongwang3,2009-05-25,36,8,8,4,0,4,3,0,2,0,1,4,2,1
wendythecute,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
wendelrick,2009-05-25,37,46,39,3,2,3,3,2,1,1,5,6,5,1
wen0908,2009-05-25,44,0,0,0,0,0,0,0,0,0,0,0,0,0
welie2006,2009-05-25,33,15,11,8,0,8,8,0,1,0,4,2,0,1
weiyang,2009-05-25,38,9,7,0,0,0,0,0,0,0,3,5,0,1
weitingme,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
we81096,2009-05-25,37,12,9,0,0,0,0,0,0,0,0,0,4,1
wcliao,2009-05-25,28,0,0,0,0,0,0,0,0,0,0,0,0,0
wbgdfukdls,2009-05-25,30,20,20,12,2,13,4,2,4,1,11,10,3,1
wapl,2009-05-25,35,20,18,10,0,10,7,0,2,0,2,6,3,1
wandering913,2009-05-25,26,20,20,0,0,0,0,0,0,0,6,4,5,1
waltku0823,2009-05-25,9,20,15,4,3,4,4,3,1,1,1,2,2,1
walilala,2009-05-25,25,20,20,9,0,9,9,0,1,0,13,4,4,1
wakaranai,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
wait1987,2009-05-25,33,0,0,0,0,0,0,0,0,0,0,0,0,0
vvnstella,2009-05-25,26,58,50,18,7,22,10,6,5,2,21,25,8,1
vv22,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
vul3zp,2009-05-25,37,82,78,63,0,63,48,0,3,0,28,21,9,1
vul3fu6,2009-05-25,37,20,18,17,1,17,13,1,2,1,4,8,3,1
vivianhsusue,2009-05-25,36,20,18,0,0,0,0,0,0,0,6,4,5,1
vicky84073,2009-05-25,37,4,4,0,0,0,0,0,0,0,2,1,1,1
viajeacelina,2009-05-25,35,8,7,3,0,3,3,0,1,0,1,3,0,1
venustree,2009-05-25,31,0,0,0,0,0,0,0,0,0,0,0,0,0
vent951123,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
vegetable70,2009-05-25,38,3,2,0,0,0,0,0,0,0,3,2,0,1
vanick,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
vango,2009-05-25,38,37,29,10,0,10,5,0,3,0,15,10,1,1
v280096,2009-05-25,44,185,132,87,29,87,76,28,5,2,23,31,12,1
v1982326,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
utena,2009-05-25,38,20,17,4,0,4,4,0,1,0,7,5,2,1
usdoll2005,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
unique751224,2009-05-25,36,2,2,2,0,2,2,0,1,0,0,0,0,1
ufowb,2009-05-25,26,18,14,3,0,3,3,0,1,0,2,2,5,1
ubeatr32,2009-05-25,37,14,10,3,0,3,3,0,1,0,5,4,1,1
u825,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
tzling,2009-05-25,39,18,17,13,1,14,13,1,1,1,4,13,1,1
tyui1213,2009-05-25,37,17,13,2,2,4,2,2,1,1,3,3,4,1
tyn0314,2009-05-25,36,20,19,16,0,16,15,0,3,0,8,7,1,1
tyludec,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
twlife,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
twins,2009-05-25,32,20,16,2,0,2,2,0,1,0,7,10,4,1
tuesday710,2009-05-25,38,13,13,4,1,4,4,1,1,1,7,1,1,1
TTV,2009-05-25,26,20,17,10,0,10,6,0,2,0,5,6,1,1
tts1984,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
tt790506,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
tsung413,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
tseng40,2009-05-25,33,11,9,0,0,0,0,0,0,0,3,1,1,1
tsaibambi,2009-05-25,26,20,18,15,2,17,11,2,2,1,6,17,3,1
truthhkum,2009-05-25,36,4,3,0,0,0,0,0,0,0,2,0,3,1
trump,2009-05-25,38,20,14,5,0,5,5,0,1,0,9,11,5,1
TrCy,2009-05-25,37,20,5,0,0,0,0,0,0,0,2,2,0,1
tramulary,2009-05-25,36,20,20,7,0,7,5,0,2,0,6,4,6,1
tp6jo60,2009-05-25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
toroayu,2009-05-25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
tony60437,2009-05-25,36,20,18,8,2,8,5,2,2,1,7,0,4,1
TOMPARIS,2009-05-25,33,12,12,0,2,2,0,2,0,1,5,3,2,1
tommyf22a,2009-05-25,36,19,17,4,1,4,2,1,2,1,7,1,3,1
toma510,2009-05-25,37,21,20,2,0,2,2,0,1,0,6,2,1,1
titicoco,2009-05-25,25,20,20,10,2,11,10,1,1,2,13,7,5,1
titanick,2009-05-25,37,20,18,9,0,9,9,0,1,0,5,2,2,1
tinyu,2009-05-25,34,20,18,12,0,12,12,0,1,0,6,8,5,1
tinshow,2009-05-25,4,20,19,17,0,17,9,0,3,0,2,2,2,1
ting83001,2009-05-25,35,10,9,0,0,0,0,0,0,0,6,3,2,1
tina11261989,2009-05-25,36,20,19,16,0,16,15,0,2,0,4,2,2,1
tina10045555,2009-05-25,38,20,17,9,0,9,7,0,2,0,5,0,3,1
tina091768,2009-05-25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
timsheu,2009-05-25,26,20,15,8,0,8,8,0,1,0,6,4,4,1
TIMEUP,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
tim814,2009-05-25,44,20,17,4,0,4,4,0,1,0,2,1,4,1
Tierry,2009-05-25,36,69,54,4,1,4,2,1,2,1,14,11,3,1
threeleafs,2009-05-25,38,19,14,0,0,0,0,0,0,0,3,2,6,1
theworld2004,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
thelittleban,2009-05-25,36,20,18,0,0,0,0,0,0,0,4,1,1,1
thekingofsea,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
testdownup,2009-05-25,29,5,5,0,0,0,0,0,0,0,1,0,1,1
teruvis2001,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
terrykyo,2009-05-25,22,20,18,2,0,2,2,0,1,0,5,4,3,1
tenzan,2009-05-25,37,20,20,0,0,0,0,0,0,0,7,11,4,1
tef1987,2009-05-25,37,20,17,0,0,0,0,0,0,0,8,4,8,1
teena,2009-05-25,40,20,16,8,0,8,4,0,2,0,8,2,3,1
TEEM,2009-05-25,37,1,0,0,0,0,0,0,0,0,0,0,0,1
technomage,2009-05-25,28,5,5,0,1,1,0,1,0,1,2,1,0,1
tcstyle,2009-05-25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
tb9413025,2009-05-25,37,12,10,5,0,5,5,0,1,0,5,1,2,1
tatty,2009-05-25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
tattoochilli,2009-05-25,32,20,16,6,0,6,4,0,2,0,2,5,5,1
tata75513,2009-05-25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
tangho66,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
tands900,2009-05-25,36,20,18,10,1,10,4,1,3,1,14,7,5,1
taltalchain,2009-05-25,36,10,8,2,0,2,2,0,1,0,5,3,2,1
takoxo,2009-05-25,4,11,10,3,0,3,3,0,1,0,8,3,1,1
takobite,2009-05-25,39,10,9,2,0,2,2,0,1,0,1,3,3,1
tahani,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
tabo39,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
t75200,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
t0i8n1a6,2009-05-25,42,0,0,0,0,0,0,0,0,0,0,0,0,0
szumeiwei,2009-05-25,37,20,15,6,0,6,6,0,1,0,5,6,3,1
syyopp,2009-05-25,27,20,19,10,6,10,6,4,3,3,15,4,1,1
sxn3345678,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
suyusian,2009-05-25,38,7,5,2,0,2,2,0,1,0,1,1,0,1
suvivi,2009-05-25,37,12,9,3,0,3,3,0,1,0,3,4,1,1
SUSU75816,2009-05-25,45,18,18,9,0,9,7,0,3,0,7,5,3,1
suri,2009-05-25,36,13,12,5,0,5,3,0,2,0,7,8,2,1
super696x,2009-05-25,48,20,20,10,0,10,10,0,1,0,8,3,1,1
sunsky,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
sunnyincloud,2009-05-25,38,20,17,7,0,7,7,0,1,0,6,6,5,1
sunnygreat,2009-05-25,39,31,24,7,0,7,7,0,1,0,11,6,1,1
sunnyei,2009-05-25,38,20,18,8,0,8,8,0,1,0,6,5,3,1
sunfeng,2009-05-25,37,11,10,4,2,6,2,2,2,1,5,2,3,1
summersnow87,2009-05-25,37,11,9,7,0,7,7,0,1,0,4,1,0,1
summerq,2009-05-25,34,20,19,7,0,7,7,0,2,0,12,5,2,1
summerhot61,2009-05-25,37,32,24,13,0,13,10,0,2,0,12,9,3,1
summer760226,2009-05-25,37,20,16,9,0,9,9,0,1,0,4,5,0,1
sumimoto,2009-05-25,37,2,2,0,0,0,0,0,0,0,1,0,0,1
suden,2009-05-25,37,12,11,6,0,6,6,0,1,0,5,6,1,1
stonehot,2009-05-25,37,1,1,0,0,0,0,0,0,0,1,0,1,1
stom,2009-05-25,40,44,35,9,0,9,4,0,3,0,23,9,3,1
stmkesl,2009-05-25,37,8,6,0,0,0,0,0,0,0,3,2,2,1
sthp,2009-05-25,31,20,19,0,0,0,0,0,0,0,11,9,5,1
steve139201,2009-05-25,37,16,13,0,0,0,0,0,0,0,5,4,2,1
starvstree,2009-05-25,37,20,19,10,2,10,10,2,1,1,8,11,2,1
starshin,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
starblue99,2009-05-25,35,20,18,7,0,7,7,0,1,0,4,5,3,1
stalinone,2009-05-25,38,6,3,0,0,0,0,0,0,0,1,0,0,1
staceyma,2009-05-25,37,8,8,3,0,3,3,0,1,0,2,1,2,1
staceyelva,2009-05-25,23,61,54,37,3,37,26,1,6,3,28,19,7,1
sssjacky1018,2009-05-25,45,13,11,6,0,6,6,0,1,0,2,3,4,1
srwalpha,2009-05-25,38,20,19,4,0,4,2,0,2,0,11,6,6,1
sroach,2009-05-25,36,10,10,3,0,3,3,0,1,0,4,4,4,1
squll,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
squirrel52,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
spfy,2009-05-25,35,20,18,9,0,9,5,0,3,0,8,2,5,1
sp830,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
soyolin,2009-05-25,35,14,11,0,0,0,0,0,0,0,3,7,2,1
soychera,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
sorrowdream,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
soloist,2009-05-25,37,20,19,13,0,13,10,0,2,0,6,9,2,1
sodamilktea,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
snwn,2009-05-25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
snowlight65,2009-05-25,1,17,13,7,0,7,5,0,2,0,3,4,4,1
snowinder,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
snowcyn32,2009-05-25,48,20,18,11,0,11,6,0,3,0,1,2,6,1
snow221,2009-05-25,33,19,13,12,0,12,10,0,2,0,3,2,1,1
snoopysam,2009-05-25,37,20,19,9,0,9,6,0,2,0,11,11,1,1
snoobi0809,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
snake111,2009-05-25,35,2,1,0,0,0,0,0,0,0,1,1,0,1
smilysilence,2009-05-25,32,20,15,7,0,7,4,0,2,0,15,7,5,1
smilelarry,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
smile133221,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
smartlulu,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
smapvest,2009-05-25,36,20,17,3,1,3,3,1,1,1,10,5,4,1
smano,2009-05-25,29,20,19,8,0,8,8,0,1,0,11,1,5,1
smallpioneer,2009-05-25,31,0,0,0,0,0,0,0,0,0,0,0,0,0
small2736,2009-05-25,37,20,17,0,0,0,0,0,0,0,1,2,3,1
smaljohn,2009-05-25,38,55,45,33,0,33,25,0,2,0,11,6,0,1
sm1831azx,2009-05-25,45,45,37,33,3,33,28,2,4,2,10,8,2,1
slytherind,2009-05-25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
slps9061316,2009-05-25,9,0,0,0,0,0,0,0,0,0,0,0,0,0
slps61316,2009-05-25,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SLPG,2009-05-25,38,83,73,49,0,49,41,0,3,0,29,23,9,1
slp515,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
slow226318,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
skysky0603,2009-05-25,37,15,12,9,0,9,6,0,2,0,1,1,3,1
skyshika,2009-05-25,32,0,0,0,0,0,0,0,0,0,0,0,0,0
skybluejia,2009-05-25,27,20,16,4,1,4,2,1,2,1,5,4,3,1
sky955322,2009-05-25,37,20,20,14,3,15,14,2,2,2,9,6,2,1
skks,2009-05-25,36,20,20,11,0,11,7,0,3,0,3,5,3,1
skgic,2009-05-25,38,9,8,0,0,0,0,0,0,0,2,1,1,1
sk789654,2009-05-25,38,4,4,0,0,0,0,0,0,0,1,1,3,1
sivam,2009-05-25,33,0,0,0,0,0,0,0,0,0,0,0,0,0
siriusxiii,2009-05-25,32,17,16,0,0,0,0,0,0,0,9,1,2,1
siranui,2009-05-25,37,3,3,3,1,3,3,1,1,1,2,0,0,1
sinrei,2009-05-25,40,4,4,0,0,0,0,0,0,0,2,2,0,1
sinon7626,2009-05-25,37,14,10,3,0,3,3,0,1,0,2,1,2,1
sinachao,2009-05-25,26,1,1,0,0,0,0,0,0,0,0,0,1,1
simple11,2009-05-25,44,20,19,3,0,3,3,0,1,0,5,3,4,1
simeng18,2009-05-25,38,30,28,5,0,5,3,0,2,0,8,9,4,1
silvia1112,2009-05-25,37,10,10,4,2,6,4,2,1,1,6,7,0,1
silveriii,2009-05-25,37,6,6,2,0,2,2,0,1,0,2,4,2,1
silpheed,2009-05-25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
siewcheng,2009-05-25,31,9,5,2,0,2,2,0,1,0,0,1,1,1
sibaaoi,2009-05-25,38,18,15,6,0,6,3,0,2,0,4,5,2,1
siaoyu,2009-05-25,38,20,19,19,0,19,20,0,1,0,6,4,2,1
shumetheny,2009-05-25,38,1225,1060,306,39,314,270,22,7,4,56,35,37,1
shsb,2009-05-25,37,20,18,7,0,7,4,0,2,0,3,6,3,1
showcool,2009-05-25,36,16,14,10,0,10,8,0,2,0,6,1,0,1
shovide,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes1117,2009-05-25,44,20,18,10,1,10,7,1,2,1,7,2,4,1
shoemach,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
shiuansin,2009-05-25,37,20,16,3,1,3,3,1,1,1,4,4,3,1
shinyQ,2009-05-25,19,78,67,15,8,23,10,8,5,1,22,30,10,1
shinshou,2009-05-25,37,8,8,3,0,3,3,0,1,0,6,7,2,1
shinjuwu,2009-05-25,13,9,6,4,1,4,4,1,1,1,3,3,0,1
shingou,2009-05-25,37,3,2,0,0,0,0,0,0,0,2,0,1,1
shingou0120,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
shinemimi,2009-05-25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
shinemi,2009-05-25,45,20,20,0,0,0,0,0,0,0,13,12,4,1
shinejessica,2009-05-25,38,0,0,0,0,0,0,0,0,0,0,0,0,0
shigure,2009-05-25,32,0,0,0,0,0,0,0,0,0,0,0,0,0
shiau1118,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
sheryl60122,2009-05-25,19,20,19,15,0,15,13,0,2,0,11,4,6,1
sherrychun,2009-05-25,26,120,106,77,2,77,69,1,8,2,44,51,13,1
shengail,2009-05-25,42,20,18,16,0,16,14,0,2,0,7,13,2,1
sheng3476,2009-05-25,38,8,6,4,1,4,4,1,1,1,3,4,0,1
sheep0814,2009-05-25,36,1,1,0,0,0,0,0,0,0,1,0,0,1
shawn,2009-05-25,35,20,18,10,2,11,5,1,2,2,9,5,1,1
sharewilliam,2009-05-25,34,4,3,0,0,0,0,0,0,0,2,2,0,1
shang0306,2009-05-25,26,20,16,12,0,12,12,0,1,0,4,5,1,1
shakepudding,2009-05-25,37,20,19,4,0,4,4,0,1,0,6,6,0,1
sgracee,2009-05-25,37,36,27,0,0,0,0,0,0,0,7,7,5,1
SEULSHIN,2009-05-25,36,20,17,0,0,0,0,0,0,0,2,3,2,1
serenetigris,2009-05-25,37,33,30,21,1,21,21,1,2,1,15,14,5,1
serene0923,2009-05-25,37,12,9,4,0,4,2,0,2,0,2,3,3,1
sentenpris,2009-05-25,38,20,20,17,5,20,17,3,1,2,2,7,0,1
secretofme27,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
seau,2009-05-25,45,20,19,4,0,4,2,0,2,0,4,5,3,1
seaeye,2009-05-25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
sdewqazxc,2009-05-25,22,0,0,0,0,0,0,0,0,0,0,0,0,0
scottx,2009-05-25,37,16,14,0,5,5,0,5,0,1,9,1,3,1
scorpian,2009-05-25,40,20,16,6,2,6,3,2,2,1,13,6,2,1
science1012,2009-05-25,36,20,17,7,0,7,4,0,3,0,4,4,6,1
schneller,2009-05-25,37,20,19,2,7,9,2,5,1,2,3,5,2,1
schmetter1in,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
schlob,2009-05-25,37,20,19,11,0,11,9,0,2,0,13,9,5,1
sayune,2009-05-25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
sasbluesea,2009-05-25,36,1,0,0,0,0,0,0,0,0,0,0,0,1
sandy30716,2009-05-25,37,20,19,18,0,18,12,0,4,0,3,8,4,1
sagewhite,2009-05-25,0,20,17,0,0,0,0,0,0,0,5,13,6,1
sadjack,2009-05-25,30,0,0,0,0,0,0,0,0,0,0,0,0,0
saddecember,2009-05-25,38,11,11,2,2,2,2,2,1,1,3,3,2,1
s9219739,2009-05-25,28,0,0,0,0,0,0,0,0,0,0,0,0,0
s87182000,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
s8656025,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
s850068cat,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
s8200918,2009-05-25,2,20,17,9,0,9,9,0,1,0,6,2,5,1
s61635,2009-05-25,38,20,20,0,4,4,0,4,0,1,9,10,4,1
s00888,2009-05-25,37,14,12,6,0,6,3,0,2,0,3,2,2,1
ryen,2009-05-25,3,20,20,2,0,2,2,0,1,0,9,5,7,1
rustlewind,2009-05-25,35,20,16,5,0,5,5,0,1,0,2,5,3,1
rushcat,2009-05-25,35,0,0,0,0,0,0,0,0,0,0,0,0,0
runinyuh,2009-05-25,36,20,20,4,0,4,2,0,2,0,12,3,3,1
ru86,2009-05-25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
rqqq,2009-05-25,37,7,5,3,0,3,3,0,1,0,2,2,1,1
rosyasia,2009-05-25,44,12,9,6,0,6,6,0,1,0,1,4,0,1
ronny1020,2009-05-25,38,3,3,3,1,3,3,1,1,1,3,2,0,1
ronnie830521,2009-05-25,29,20,18,6,0,6,6,0,1,0,5,3,1,1
ronica90274,2009-05-25,44,0,0,0,0,0,0,0,0,0,0,0,0,0
rongeorge,2009-05-25,37,20,20,14,0,14,12,0,2,0,4,3,2,1
rogerwilly,2009-05-25,38,20,17,13,0,13,8,0,2,0,4,4,1,1
rogerandandy,2009-05-25,34,20,17,3,4,5,3,2,1,2,7,8,4,1
rocktoken,2009-05-25,30,3,3,0,0,0,0,0,0,0,3,1,0,1
rockshadow,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
roadmana,2009-05-25,36,70,63,14,5,18,8,2,3,4,27,19,16,1
riva,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
ritadeng2,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
rit7412,2009-05-25,39,19,18,8,0,8,8,0,1,0,4,9,4,1
rikarika,2009-05-25,47,14,13,5,0,5,5,0,1,0,4,4,1,1
RichardEX,2009-05-25,36,13,10,2,1,2,2,1,1,1,9,0,1,1
rfnatsuma,2009-05-25,18,0,0,0,0,0,0,0,0,0,0,0,0,0
REN0914,2009-05-25,27,0,0,0,0,0,0,0,0,0,0,0,0,0
reding,2009-05-25,24,20,16,6,0,6,4,0,2,0,4,7,6,1
REALESTATE,2009-05-25,34,14,12,12,0,12,9,0,2,0,6,3,2,1
rd1424,2009-05-25,36,20,18,5,0,5,5,0,1,0,12,5,2,1
ranee1019,2009-05-25,24,9,7,2,0,2,2,0,1,0,1,1,3,1
ralfolo,2009-05-25,37,20,16,0,1,1,0,1,0,1,4,5,4,1
rainsummer,2009-05-25,38,20,16,8,1,8,8,1,1,1,11,5,2,1
rainnybear,2009-05-25,36,20,20,7,0,7,7,0,1,0,4,8,6,1
rainbow014,2009-05-25,36,20,19,8,4,10,8,2,1,2,9,4,1,1
racing,2009-05-25,37,20,20,15,0,15,15,0,1,0,9,8,5,1
rabetglobo,2009-05-25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
R8080808,2009-05-25,34,0,0,0,0,0,0,0,0,0,0,0,0,0
r79911,2009-05-25,20,20,19,10,1,11,5,1,3,1,7,2,4,1
R0903,2009-05-25,19,20,20,2,0,2,2,0,1,0,8,3,2,1
qychen11,2009-05-25,36,20,20,3,1,4,3,1,1,1,8,2,4,1
queena123,2009-05-25,40,20,19,15,0,15,15,0,1,0,9,4,4,1
qscgyj159,2009-05-25,37,7,6,2,0,2,2,0,1,0,3,5,0,1
QQbabyduck,2009-05-25,36,35,33,0,0,0,0,0,0,0,8,10,12,1
qq00012333,2009-05-25,37,7,5,0,0,0,0,0,0,0,5,2,3,1
qoowinnie,2009-05-25,36,20,17,9,0,9,5,0,3,0,5,2,0,1
qoo758241,2009-05-25,29,0,0,0,0,0,0,0,0,0,0,0,0,0
QingCheng,2009-05-25,35,4,4,4,0,4,4,0,1,0,0,2,0,1
QGENKIQ,2009-05-25,40,0,0,0,0,0,0,0,0,0,0,0,0,0
qblue1,2009-05-25,38,20,19,10,0,10,7,0,3,0,7,6,0,1
qaq,2009-05-25,36,20,18,9,2,9,9,1,1,2,5,6,1,1
q96323,2009-05-25,26,0,0,0,0,0,0,0,0,0,0,0,0,0
q123220,2009-05-25,37,0,0,0,0,0,0,0,0,0,0,0,0,0
purple0829,2009-05-25,36,28,26,3,0,3,3,0,1,0,5,7,6,1
pupu2314,2009-05-25,4,0,0,0,0,0,0,0,0,0,0,0,0,0
puppyjaw,2009-05-25,45,16,11,4,0,4,4,0,1,0,5,7,1,1
pumpkinya,2009-05-25,37,53,44,19,2,21,19,2,1,1,21,21,7,1
puddy,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
ptghs,2009-05-25,33,0,0,0,0,0,0,0,0,0,0,0,0,0
ptah,2009-05-25,18,20,19,11,0,11,8,0,2,0,7,3,10,1
pt928ms19,2009-05-25,37,7,5,0,0,0,0,0,0,0,3,2,2,1
promiseml,2009-05-25,37,8,6,0,0,0,0,0,0,0,0,0,3,1
Princess1024,2009-05-25,48,20,9,6,0,6,4,0,2,0,0,0,2,1
ppmonster,2009-05-25,37,20,19,3,0,3,3,0,1,0,6,4,2,1
pphil,2009-05-25,45,0,0,0,0,0,0,0,0,0,0,0,0,0
popstyle,2009-05-25,1,53,46,40,3,40,31,2,5,2,11,16,3,1
popop00,2009-05-25,18,20,16,2,0,2,2,0,1,0,2,3,2,1
poordennis,2009-05-25,37,61,55,26,2,26,16,1,3,2,23,17,10,1
pony5415,2009-05-25,31,56,53,26,0,26,26,0,2,0,22,18,5,1
pony222324,2009-05-25,38,16,13,3,1,3,3,1,1,1,2,2,4,1
pony10827,2009-05-25,48,20,16,0,1,1,0,1,0,1,5,2,5,1
pomelo324,2009-05-25,40,20,16,4,2,5,4,1,1,2,7,9,2,1
pom10101029,2009-05-25,29,14,13,11,2,11,6,2,3,1,2,3,1,1
polomarco,2009-05-25,36,8,7,3,0,3,3,0,1,0,8,4,3,1
pokergirl,2009-05-25,3,0,0,0,0,0,0,0,0,0,0,0,0,0
pokapoka93,2009-05-25,26,8,7,7,0,7,7,0,1,0,2,0,0,1
point0321,2009-05-25,37,1,1,0,0,0,0,0,0,0,1,0,0,1
poi987poi987,2009-05-25,37,20,17,15,0,15,15,0,1,0,4,2,2,1
pobby,2009-05-25,41,39,35,13,3,16,11,3,2,1,16,11,5,1
plustw,2009-05-25,36,0,0,0,0,0,0,0,0,0,0,0,0,0
